threadID,timestamp,op,totalops,totalerrors,ops,sampleDuration_us,sampleOps,mean_us,min_us,p25_us,p50_us,p75_us,p90_us,p95_us,p99_us,max_us
7,1496832220,UPDATE_NODE,22100,0,2134,1800087,2134,40755.65979381443,156,394,1794,14287,136941,249013,366982,708473
7,1496832220,DELETE_NODE,3040,0,262,1800087,262,38959.67557251908,125,344,1658,18397,132718,242836,284439,380152
7,1496832220,GET_NODE,39113,0,3587,1800087,3587,45208.96849735155,98,328,1588,15416,145160,253635,414407,1037206
13,1496832221,MULTIGET_LINK,1579,0,160,1800048,160,79361.8875,265,1608,11344,124021,245958,380001,640970,656811
13,1496832221,GET_LINKS_LIST,154732,0,14575,1800048,10000,59175.4292,0,998,5457,96349,169245,273220,528849,1522428
13,1496832221,COUNT_LINK,14709,0,1385,1800048,1385,29732.192779783392,120,293,928,5961,125120,157814,386076,568389
13,1496832221,UPDATE_LINK,24542,0,2408,1800048,2408,97175.60755813954,1042,7532,18146,138618,281302,413152,629495,1049050
13,1496832221,ADD_LINK,27283,0,2614,1800048,2614,94740.44491201224,1031,7912,17557,135704,269835,399162,648534,1166789
13,1496832221,RANGE_SIZE,154732,0,14575,1800048,10000,40.226,0,1,1,19,39,52,156,10000
13,1496832221,ADD_NODE,7830,0,753,1800048,753,76708.51925630811,898,4455,10607,127943,255640,291007,518544,1371481
13,1496832221,UPDATE_NODE,22503,0,2180,1800048,2180,43400.144036697246,146,391,1944,16317,144730,248140,392765,760897
13,1496832221,DELETE_NODE,3097,0,298,1800048,298,33372.402684563756,136,337,1696,9545,129255,163567,372459,378550
13,1496832221,GET_NODE,39501,0,3778,1800048,3778,41653.55161461091,114,313,1699,16885,140271,243971,387993,746038
95,1496832221,MULTIGET_LINK,1643,0,171,1800057,171,75321.95906432749,265,1001,6358,121504,252438,349677,689539,932520
95,1496832221,GET_LINKS_LIST,152967,0,14445,1800057,10000,58936.3507,0,1008,5257,91935,183471,276995,510784,1747958
70,1496832221,MULTIGET_LINK,1551,0,138,1800072,138,64082.833333333336,229,702,6726,125905,240928,266571,446496,448014
95,1496832221,COUNT_LINK,14623,0,1403,1800057,1403,25439.318602993586,110,297,1009,6239,122479,138165,263892,537810
95,1496832221,UPDATE_LINK,23990,0,2284,1800057,2284,97131.39798598949,1108,7747,17454,140037,274767,389361,658470,1632154
95,1496832221,ADD_LINK,26918,0,2566,1800057,2566,93910.13522992985,1228,7613,16405,137864,275613,394355,641391,1532215
70,1496832221,GET_LINKS_LIST,153510,0,14103,1800072,10000,60879.7481,0,980,5098,98865,221220,284083,528003,1592412
95,1496832221,RANGE_SIZE,152967,0,14445,1800057,10000,58.1612,0,1,1,19,38,51,158,10000
70,1496832221,COUNT_LINK,14753,0,1339,1800072,1339,24950.326362957432,128,296,880,5061,122361,145315,277515,582134
95,1496832221,ADD_NODE,7851,0,712,1800057,712,62473.05617977528,894,4375,9733,108237,226637,271743,509423,831562
70,1496832221,UPDATE_LINK,24418,0,2311,1800072,2311,97079.24145391605,1134,8054,17643,137344,283241,397401,637741,1012660
95,1496832221,UPDATE_NODE,21944,0,2142,1800057,2142,44978.337068160596,140,386,1900,20038,145223,250371,381980,1035308
95,1496832221,DELETE_NODE,3029,0,296,1800057,296,39084.98310810811,127,424,2157,12597,140693,249779,309578,400991
70,1496832221,ADD_LINK,26986,0,2455,1800072,2455,90411.01221995927,1107,7592,16644,134297,263714,381076,662955,1427590
95,1496832221,GET_NODE,38994,0,3757,1800057,3757,44033.41974980037,91,318,1681,18011,146923,251231,388453,890095
70,1496832221,RANGE_SIZE,153510,0,14103,1800072,10000,74.4225,0,1,1,19,38,53,226,10000
70,1496832221,ADD_NODE,7787,0,741,1800072,741,74001.5991902834,855,4728,11452,127757,246501,291583,551054,869879
70,1496832221,UPDATE_NODE,22023,0,1981,1800072,1981,42937.06158505805,116,384,1629,14529,143063,249943,400494,647802
70,1496832221,DELETE_NODE,3050,0,260,1800072,260,45042.915384615386,154,426,2301,15079,139638,263142,373083,537805
70,1496832221,GET_NODE,38960,0,3571,1800072,3571,44367.78297395688,105,338,1918,17653,146919,250925,381526,785258
34,1496832221,MULTIGET_LINK,1629,0,147,1800088,147,103619.63265306123,207,1098,9818,140433,296592,440338,676407,759019
88,1496832221,MULTIGET_LINK,1525,0,131,1800074,131,81517.63358778626,263,1227,8372,132446,250839,355411,588854,589045
88,1496832221,GET_LINKS_LIST,153790,0,14150,1800074,10000,59154.2407,0,1003,5132,92089,188898,274151,519383,1584832
34,1496832221,GET_LINKS_LIST,153632,0,14406,1800088,10000,60067.968,0,995,5271,99247,201841,278967,498393,1492585
34,1496832221,COUNT_LINK,14797,0,1442,1800088,1442,26974.425797503467,114,310,1113,5894,122630,142661,274263,958208
88,1496832221,COUNT_LINK,14765,0,1397,1800074,1397,26927.73872584109,117,279,863,6194,122277,136839,299995,756503
34,1496832221,UPDATE_LINK,24235,0,2265,1800088,2265,97573.55584988963,1143,8149,18525,140919,278000,388660,670105,1019209
88,1496832221,UPDATE_LINK,24053,0,2309,1800074,2309,99271.47336509312,1106,7913,17881,139222,288481,407124,663132,1043591
34,1496832221,ADD_LINK,26900,0,2543,1800088,2543,95575.15454187967,1217,7699,17350,137144,282335,391814,630564,1085810
80,1496832221,MULTIGET_LINK,1590,0,165,1800707,165,77595.93333333333,220,946,5082,117817,255948,395383,679608,947051
34,1496832221,RANGE_SIZE,153632,0,14406,1800088,10000,62.6891,0,1,1,19,39,57,169,10000
34,1496832221,ADD_NODE,7665,0,687,1800088,687,77634.0902474527,869,4823,11402,126893,257017,330575,525251,835832
43,1496832221,MULTIGET_LINK,1636,0,162,1800091,162,88014.33333333333,256,1034,9874,125323,288302,396106,603802,903500
34,1496832221,UPDATE_NODE,22094,0,2020,1800088,2020,41304.12871287129,139,391,1853,12731,139027,246218,387279,704592
34,1496832221,DELETE_NODE,3063,0,295,1800088,295,38809.393220338985,162,359,1541,10816,136891,239166,364048,469566
80,1496832221,GET_LINKS_LIST,152675,0,14539,1800707,10000,60271.6481,0,988,5276,97069,198415,277433,523027,2179379
80,1496832221,COUNT_LINK,14776,0,1414,1800707,1414,24211.76379066478,121,283,800,5447,120575,143857,300947,637160
34,1496832221,GET_NODE,39067,0,3603,1800088,3603,41538.696641687486,105,322,1640,13934,140348,250595,404912,1025415
80,1496832221,UPDATE_LINK,24239,0,2199,1800707,2199,105295.46612096408,1112,8071,19101,141932,291984,412891,697035,1302496
43,1496832221,GET_LINKS_LIST,152971,0,14408,1800091,10000,56330.2137,0,998,4816,58440,173803,271995,506651,1423479
88,1496832221,ADD_LINK,27077,0,2464,1800074,2464,94120.69886363637,1005,7890,16390,136325,275375,385353,607488,1491815
43,1496832221,COUNT_LINK,14627,0,1349,1800091,1349,25526.624166048925,118,283,829,5007,123708,139783,283442,621724
88,1496832221,RANGE_SIZE,153790,0,14150,1800074,10000,67.5392,0,1,1,19,38,50,165,10000
80,1496832221,ADD_LINK,27002,0,2550,1800707,2550,99316.10823529412,1010,7788,18687,140211,278088,398985,658913,1142616
88,1496832221,ADD_NODE,7702,0,758,1800074,758,73104.91029023747,762,4464,10453,124740,254161,327804,523802,925658
43,1496832221,UPDATE_LINK,24101,0,2306,1800091,2306,101448.52775368604,899,8551,19580,142526,286604,404451,634306,1088345
94,1496832221,MULTIGET_LINK,1535,0,159,1800095,159,61408.06918238994,288,918,5270,111365,161880,382038,537973,589271
88,1496832221,UPDATE_NODE,22051,0,2019,1800074,2019,42384.7186726102,137,388,1683,16135,139822,248049,380872,635292
88,1496832221,DELETE_NODE,3128,0,268,1800074,268,48507.34701492537,153,405,2104,16039,143218,249977,547381,1017651
88,1496832221,GET_NODE,39407,0,3684,1800074,3684,46637.49864277959,100,341,1838,22080,148461,255433,400012,871559
94,1496832221,GET_LINKS_LIST,152880,0,14141,1800095,10000,59703.687,0,1035,5318,101379,189931,275540,518130,1895733
80,1496832221,RANGE_SIZE,152675,0,14539,1800707,10000,39.2666,0,1,1,19,38,42,154,10000
43,1496832221,ADD_LINK,27093,0,2549,1800091,2549,96544.76539819538,1211,7928,17676,137720,278572,391457,662434,1245124
94,1496832221,COUNT_LINK,14655,0,1328,1800095,1328,25926.857680722893,108,324,1067,6128,122454,140390,286502,574237
80,1496832221,ADD_NODE,7819,0,745,1800707,745,71585.22013422819,977,4310,10235,119674,246591,358618,511262,939282
43,1496832221,RANGE_SIZE,152971,0,14408,1800091,10000,57.9709,0,1,1,19,38,50,159,10000
94,1496832221,UPDATE_LINK,24033,0,2265,1800095,2265,97611.40971302429,977,7910,17561,137121,280433,410706,652997,1375946
43,1496832221,ADD_NODE,7935,0,760,1800091,760,70411.29078947369,800,4351,10781,122144,242567,289299,493356,770111
94,1496832221,ADD_LINK,26928,0,2452,1800095,2452,97224.93597063622,1238,7967,18787,139462,278302,393791,654055,1129861
80,1496832221,UPDATE_NODE,22535,0,2133,1800707,2133,41715.36427566807,157,380,1805,14178,139061,244643,381262,736569
80,1496832221,DELETE_NODE,2981,0,318,1800707,318,41628.3962264151,136,354,1972,19343,141125,240828,378462,432721
94,1496832221,RANGE_SIZE,152880,0,14141,1800095,10000,76.0014,0,1,1,19,38,54,249,10000
43,1496832221,UPDATE_NODE,22413,0,2019,1800091,2019,42089.65527488856,154,397,1885,16293,142937,240445,377706,962946
94,1496832221,ADD_NODE,7634,0,712,1800095,712,78816.98735955056,859,4311,12207,130240,255304,321849,487010,1020410
43,1496832221,DELETE_NODE,3058,0,284,1800091,284,42081.16901408451,149,371,2669,23113,145157,238747,382383,390644
80,1496832221,GET_NODE,38990,0,3663,1800707,3663,44617.66857766858,105,320,1715,19251,145750,253019,394468,1041165
94,1496832221,UPDATE_NODE,22223,0,2021,1800095,2021,43175.31914893617,130,385,1754,17556,142544,247780,369152,1289384
94,1496832221,DELETE_NODE,3029,0,273,1800095,273,42860.333333333336,128,377,2131,14443,146815,249423,405073,864772
43,1496832221,GET_NODE,39072,0,3681,1800091,3681,44601.12170605813,107,318,1682,19733,146072,254537,396672,918801
94,1496832221,GET_NODE,39208,0,3590,1800095,3590,42649.86462395543,102,331,1830,19072,142436,246203,374079,776874
73,1496832221,MULTIGET_LINK,1636,0,158,1800223,158,71045.82278481012,252,1473,9183,120048,241417,368514,621899,635013
73,1496832221,GET_LINKS_LIST,153322,0,14721,1800223,10000,57433.4223,0,1024,5139,81394,168795,270977,512261,2046397
73,1496832221,COUNT_LINK,14675,0,1415,1800223,1415,25595.694699646643,121,274,813,5265,122964,150529,280596,505652
73,1496832221,UPDATE_LINK,24004,0,2240,1800223,2240,98668.11205357143,1122,7715,17369,136899,282602,408000,744402,1010450
73,1496832221,ADD_LINK,27024,0,2599,1800223,2599,94851.2231627549,1140,7975,17467,137509,270284,396414,650589,1342482
73,1496832221,RANGE_SIZE,153322,0,14721,1800223,10000,42.5258,0,1,1,19,38,43,157,10000
73,1496832221,ADD_NODE,7757,0,757,1800223,757,78934.98546895641,811,4957,11886,129933,261231,366874,517040,1412713
73,1496832221,UPDATE_NODE,21978,0,2153,1800223,2153,43543.70877844868,134,403,1552,17510,142689,249588,370963,1009991
73,1496832221,DELETE_NODE,3081,0,285,1800223,285,37819.18596491228,118,328,1347,9241,128049,227419,460569,609161
73,1496832221,GET_NODE,39115,0,3728,1800223,3728,42812.890557939914,109,325,1766,18883,141996,249839,392528,659294
44,1496832221,MULTIGET_LINK,1582,0,177,1800010,177,74334.17514124294,249,825,7215,123570,257437,338436,557744,776815
44,1496832221,GET_LINKS_LIST,152544,0,14533,1800010,10000,60365.4644,199,1018,5029,96862,219789,284276,518062,1485353
44,1496832221,COUNT_LINK,14539,0,1383,1800010,1383,26262.86406362979,110,285,871,5424,123635,145863,273631,957234
44,1496832221,UPDATE_LINK,24169,0,2229,1800010,2229,101299.05697622252,1224,8499,19611,143083,283975,404554,664566,1189113
44,1496832221,ADD_LINK,27070,0,2654,1800010,2654,93619.90354182366,1002,7332,16678,138341,276135,390289,634080,1309254
44,1496832221,RANGE_SIZE,152544,0,14533,1800010,10000,35.2494,0,1,1,19,38,46,157,10000
44,1496832221,ADD_NODE,7738,0,726,1800010,726,68826.43939393939,886,4739,10561,122673,240318,284172,518502,1312446
44,1496832221,UPDATE_NODE,22736,0,2100,1800010,2100,41092.63619047619,136,386,1857,14491,137826,242296,374856,1029148
44,1496832221,DELETE_NODE,3041,0,308,1800010,308,37484.344155844155,151,388,2380,10598,135981,243576,305232,522316
44,1496832221,GET_NODE,38893,0,3744,1800010,3744,43447.58867521367,99,326,1682,17294,145898,254282,381220,588373
24,1496832221,MULTIGET_LINK,1525,0,130,1800017,130,69228.80769230769,226,876,10818,115645,221490,317023,508010,509184
24,1496832221,GET_LINKS_LIST,152203,0,14274,1800017,10000,59015.9943,0,986,5108,94178,177861,275116,518961,2932480
24,1496832221,COUNT_LINK,14603,0,1329,1800017,1329,26442.51467268623,116,283,901,6836,124593,142566,259986,501955
24,1496832221,UPDATE_LINK,24197,0,2242,1800017,2242,103748.0637823372,1138,7671,19021,141258,290690,405124,683104,1347875
24,1496832221,ADD_LINK,26885,0,2529,1800017,2529,98804.62514827996,1090,7886,18426,138328,281966,405730,658999,1386175
24,1496832221,RANGE_SIZE,152203,0,14274,1800017,10000,63.2543,0,1,1,19,37,47,160,10000
24,1496832221,ADD_NODE,7719,0,716,1800017,716,68917.93715083798,882,4595,11212,124567,240411,280820,501401,940402
24,1496832221,UPDATE_NODE,21886,0,1973,1800017,1973,40381.12721743538,142,390,1619,13875,137514,242121,382109,599476
24,1496832221,DELETE_NODE,2950,0,281,1800017,281,45140.907473309606,153,368,1974,28242,144611,240544,363704,481816
24,1496832221,GET_NODE,38720,0,3564,1800017,3564,42988.68294051627,107,333,1710,17998,140603,248724,390015,941725
40,1496832221,MULTIGET_LINK,1523,0,139,1800034,139,75819.46043165468,215,1122,7382,131356,260977,356637,375482,881175
40,1496832221,GET_LINKS_LIST,152271,0,14475,1800034,10000,59753.1692,0,985,5261,96329,209846,277713,500957,2251000
40,1496832221,COUNT_LINK,14490,0,1382,1800034,1382,30076.136034732273,122,299,1172,8507,128771,143490,268857,639717
40,1496832221,UPDATE_LINK,24066,0,2282,1800034,2282,99739.45398773006,1022,7796,17262,137844,285109,417618,678149,1277279
40,1496832221,ADD_LINK,27275,0,2611,1800034,2611,95945.78628877824,1346,8063,17647,137369,279392,396847,620111,1005458
40,1496832221,RANGE_SIZE,152271,0,14475,1800034,10000,53.0563,0,1,1,19,38,50,158,10000
40,1496832221,ADD_NODE,7876,0,772,1800034,772,80064.74352331606,883,4688,10516,124744,248270,363815,708718,1324222
40,1496832221,UPDATE_NODE,22025,0,2107,1800034,2107,39679.458471760794,143,408,1780,14815,135050,230596,378453,747247
40,1496832221,DELETE_NODE,2986,0,306,1800034,306,45161.91176470588,137,344,1707,24326,144182,243396,393096,420800
54,1496832221,MULTIGET_LINK,1610,0,154,1800034,154,83563.57792207792,242,934,16143,127693,243762,387162,534909,749278
40,1496832221,GET_NODE,38695,0,3666,1800034,3666,43430.03927986907,105,317,1672,16199,142472,255164,396946,704042
30,1496832221,MULTIGET_LINK,1575,0,148,1800086,148,57774.59459459459,242,679,2481,28805,181531,379107,547169,679528
54,1496832221,GET_LINKS_LIST,153453,0,14174,1800034,10000,59274.5412,0,1013,5131,93155,185176,277533,520084,3720069
30,1496832221,GET_LINKS_LIST,152640,0,14044,1800086,10000,59329.0396,0,998,5313,97785,191396,274151,508988,2647513
54,1496832221,COUNT_LINK,14824,0,1407,1800034,1407,30428.47050461976,114,297,1033,6601,126260,156193,364529,640963
29,1496832221,MULTIGET_LINK,1634,0,135,1800045,135,65697.02962962963,252,723,3433,107050,228185,372461,717497,830281
30,1496832221,COUNT_LINK,14986,0,1431,1800086,1431,26770.693221523412,109,290,860,5389,124416,147841,307221,792541
54,1496832221,UPDATE_LINK,24192,0,2255,1800034,2255,100150.6487804878,1148,7989,18451,140424,281049,396916,682662,1146511
30,1496832221,UPDATE_LINK,24022,0,2181,1800086,2181,105464.52498853736,1214,7852,19106,142658,294342,415555,683487,1159518
54,1496832221,ADD_LINK,27184,0,2512,1800034,2512,96465.31886942674,1258,7610,17392,139384,275293,395377,635336,943452
30,1496832221,ADD_LINK,27360,0,2592,1800086,2592,95331.20216049382,1078,7637,17582,138236,276454,389867,622972,1286938
54,1496832221,RANGE_SIZE,153453,0,14174,1800034,10000,57.8597,0,1,1,19,38,52,158,10000
30,1496832221,RANGE_SIZE,152640,0,14044,1800086,10000,80.8927,0,1,1,19,38,50,395,10000
29,1496832221,GET_LINKS_LIST,153212,0,14437,1800045,10000,59595.4048,0,990,5032,93734,218402,278407,511902,1612561
54,1496832221,ADD_NODE,7816,0,729,1800034,729,86144.82578875171,852,4628,11163,131606,264476,383658,603141,1392713
30,1496832221,ADD_NODE,7864,0,744,1800086,744,78158.0376344086,837,4548,11707,130412,258034,349558,491529,664404
30,1496832221,UPDATE_NODE,22238,0,2084,1800086,2084,39966.07005758157,159,386,1646,14329,137200,242104,381898,795885
30,1496832221,DELETE_NODE,3142,0,322,1800086,322,39998.35093167702,119,341,1539,11468,140620,246387,373194,437184
30,1496832221,GET_NODE,38780,0,3404,1800086,3404,44556.19330199765,110,346,1790,20376,142415,251340,394011,769738
29,1496832221,COUNT_LINK,15003,0,1442,1800045,1442,23973.56588072122,103,289,924,5326,123695,140303,259374,535024
54,1496832221,UPDATE_NODE,22432,0,1964,1800034,1964,40200.64256619145,139,393,1850,14519,137684,241666,384720,811793
81,1496832221,MULTIGET_LINK,1589,0,172,1800035,172,73010.70348837209,275,1309,7105,111551,256068,368127,662490,700541
29,1496832221,UPDATE_LINK,23867,0,2337,1800045,2337,97469.97518185708,929,7865,18091,139708,278729,397242,654476,1579609
54,1496832221,DELETE_NODE,3031,0,277,1800034,277,32447.184115523465,142,316,1348,7408,131459,240393,383783,488285
29,1496832221,ADD_LINK,27184,0,2492,1800045,2492,93396.60353130016,1033,7913,16544,136115,274786,384663,627848,1446828
54,1496832221,GET_NODE,38986,0,3572,1800034,3572,44486.34434490481,107,316,1447,17072,144694,255664,416684,835665
81,1496832221,GET_LINKS_LIST,151620,0,14282,1800035,10000,60258.4032,0,1045,5364,96537,192656,280135,538700,1499010
29,1496832221,RANGE_SIZE,153212,0,14437,1800045,10000,68.6592,0,1,1,19,38,53,163,10000
81,1496832221,COUNT_LINK,14764,0,1376,1800035,1376,26422.48328488372,113,293,933,6099,126431,144548,270781,625117
29,1496832221,ADD_NODE,7889,0,744,1800045,744,74150.02956989247,878,4190,10331,123198,245935,295494,542816,803752
78,1496832221,MULTIGET_LINK,1560,0,131,1800036,131,83510.3282442748,220,828,9158,134861,266373,402992,586108,612966
81,1496832221,UPDATE_LINK,24043,0,2233,1800035,2233,99450.4223018361,1120,7985,18711,138237,282930,402150,691809,1324317
81,1496832221,ADD_LINK,26989,0,2565,1800035,2565,94526.04054580897,1134,7790,17422,136379,282899,392828,625410,1292438
29,1496832221,UPDATE_NODE,22054,0,2199,1800045,2199,39092.993178717596,138,402,1743,11626,135731,241737,405204,857689
78,1496832221,GET_LINKS_LIST,152828,0,14385,1800036,10000,59525.3269,0,1018,5342,97602,189497,273578,514580,2210566
81,1496832221,RANGE_SIZE,151620,0,14282,1800035,10000,51.3153,0,1,1,19,38,50,158,10000
78,1496832221,COUNT_LINK,14582,0,1324,1800036,1324,24516.78927492447,122,305,994,5798,120970,139833,282208,413535
81,1496832221,ADD_NODE,7658,0,705,1800035,705,75638.91631205674,816,4611,10874,124479,252791,307794,541345,958920
29,1496832221,DELETE_NODE,3103,0,283,1800045,283,46895.141342756186,145,374,2356,42113,140657,252284,490813,508620
78,1496832221,UPDATE_LINK,24290,0,2277,1800036,2277,97829.94905577514,1120,7923,17606,137109,286621,418700,640958,1131945
81,1496832221,UPDATE_NODE,22110,0,2113,1800035,2113,41561.87127307146,158,388,1854,16226,142061,244467,373462,568500
81,1496832221,DELETE_NODE,3050,0,309,1800035,309,42243.45631067961,142,438,2214,19812,149018,244718,266814,415778
78,1496832221,ADD_LINK,26940,0,2515,1800036,2515,96794.83260437376,969,7618,16338,137337,285669,404866,663277,1023392
29,1496832221,GET_NODE,39117,0,3704,1800045,3704,43733.58477321814,105,332,1712,16974,143357,251824,393628,710076
81,1496832221,GET_NODE,38780,0,3647,1800035,3647,42815.04222648752,108,336,1735,16381,140143,251013,406567,779967
78,1496832221,RANGE_SIZE,152828,0,14385,1800036,10000,56.936,0,1,1,19,38,44,159,10000
78,1496832221,ADD_NODE,7757,0,722,1800036,722,73089.9432132964,808,4686,10085,124557,258006,352527,450042,620870
78,1496832221,UPDATE_NODE,22055,0,2106,1800036,2106,40883.12488129155,162,388,1698,12921,137992,247100,376021,633302
78,1496832221,DELETE_NODE,2981,0,301,1800036,301,41987.90365448505,153,352,1515,9406,160698,254423,375001,706519
78,1496832221,GET_NODE,39173,0,3656,1800036,3656,43546.844638949675,106,327,1742,19495,142584,250106,386822,770252
76,1496832221,MULTIGET_LINK,1581,0,161,1800241,161,66957.95652173914,244,899,6875,105614,255421,306391,432618,542135
76,1496832221,GET_LINKS_LIST,153022,0,14520,1800241,10000,58320.5187,0,1008,4914,72860,167405,274375,524370,2194151
76,1496832221,COUNT_LINK,14843,0,1359,1800241,1359,29807.515820456218,105,289,863,6139,126388,153270,289528,852525
76,1496832221,UPDATE_LINK,24187,0,2234,1800241,2234,98486.73321396598,1183,7899,17889,140157,282690,399215,643432,1217411
76,1496832221,ADD_LINK,27338,0,2579,1800241,2579,95987.46103140753,1138,7654,18007,137866,281504,397617,617297,1180955
58,1496832221,MULTIGET_LINK,1594,0,149,1800093,149,77926.25503355704,209,1256,6324,126626,281465,373367,800318,818965
76,1496832221,RANGE_SIZE,153022,0,14520,1800241,10000,54.7327,0,1,1,19,38,50,158,10000
76,1496832221,ADD_NODE,7784,0,738,1800241,738,69001.60162601626,755,4456,9961,120853,239750,343105,506894,797934
76,1496832221,UPDATE_NODE,22453,0,2158,1800241,2158,43363.35171455051,143,390,1903,17354,141269,244893,389649,1032522
76,1496832221,DELETE_NODE,3056,0,278,1800241,278,34667.140287769784,135,422,1733,9165,134565,219571,328253,620531
76,1496832221,GET_NODE,39247,0,3719,1800241,3719,44692.56090346867,102,306,1611,18583,145661,255940,391405,725556
58,1496832221,GET_LINKS_LIST,153091,0,14471,1800093,10000,59745.4862,0,963,5308,96504,212629,278579,523063,1681664
58,1496832221,COUNT_LINK,14784,0,1360,1800093,1360,27746.413235294116,117,296,953,6350,124695,147688,336410,587172
58,1496832221,UPDATE_LINK,24130,0,2263,1800093,2263,98200.98409191339,1081,7854,17716,141825,287520,404762,633000,905326
58,1496832221,ADD_LINK,27103,0,2555,1800093,2555,95518.81643835617,999,7765,17086,136260,282236,398578,685933,1663830
58,1496832221,RANGE_SIZE,153091,0,14471,1800093,10000,58.9123,0,1,1,19,37,49,159,10000
58,1496832221,ADD_NODE,7786,0,719,1800093,719,66878.22392211405,669,4414,10638,119066,233173,290738,417742,811965
58,1496832221,UPDATE_NODE,22109,0,2079,1800093,2079,41385.73737373737,137,385,1536,15825,138967,240141,384046,684032
58,1496832221,DELETE_NODE,3041,0,309,1800093,309,40227.39158576052,133,338,1569,15735,137053,247662,312660,376978
58,1496832221,GET_NODE,38999,0,3602,1800093,3602,43838.631871182675,102,328,2034,19835,143508,250228,386440,684092
16,1496832221,MULTIGET_LINK,1599,0,132,1800234,132,92457.64393939394,217,992,6805,125146,257061,366577,963665,1150487
16,1496832221,GET_LINKS_LIST,154514,0,14562,1800234,10000,59231.4266,0,1024,5155,94568,177261,275207,520669,2789431
16,1496832221,COUNT_LINK,14873,0,1336,1800234,1336,27195.383982035928,116,281,987,5519,123608,143569,275571,672618
16,1496832221,UPDATE_LINK,24559,0,2226,1800234,2226,100574.99730458221,1222,7833,16845,138552,282263,420043,728005,1202779
16,1496832221,ADD_LINK,27396,0,2585,1800234,2585,97395.58646034816,1332,8274,17647,139800,274672,389213,654449,1205863
16,1496832221,RANGE_SIZE,154514,0,14562,1800234,10000,40.6921,0,1,1,19,39,52,157,10000
16,1496832221,ADD_NODE,7817,0,726,1800234,726,76316.0303030303,956,4479,11199,127755,253986,337599,530511,742663
16,1496832221,UPDATE_NODE,22446,0,2061,1800234,2061,42791.81222707424,138,411,1931,14852,141808,251865,380584,744549
16,1496832221,DELETE_NODE,3061,0,284,1800234,284,37279.461267605635,152,366,1555,18313,132721,169126,273289,334844
16,1496832221,GET_NODE,39261,0,3713,1800234,3713,41670.68165903582,105,318,1506,13981,140877,248313,411317,687195
85,1496832221,MULTIGET_LINK,1571,0,130,1800058,130,77123.92307692308,256,800,6676,123097,254506,355497,542334,595135
85,1496832221,GET_LINKS_LIST,152994,0,14199,1800058,10000,61141.7753,0,964,5202,98329,201517,279171,527422,2852543
85,1496832221,COUNT_LINK,14934,0,1379,1800058,1379,25629.16896301668,118,288,904,5582,121096,140694,293125,819811
85,1496832221,UPDATE_LINK,24257,0,2251,1800058,2251,94379.33051976899,985,7851,16474,137100,279154,396218,621919,1045123
85,1496832221,ADD_LINK,27122,0,2463,1800058,2463,101986.79009338205,945,8232,19254,144422,285361,399906,663639,1125389
85,1496832221,RANGE_SIZE,152994,0,14199,1800058,10000,63.9515,0,1,1,19,38,55,159,10000
85,1496832221,ADD_NODE,7863,0,699,1800058,699,70505.51931330471,774,4739,10522,128952,237087,274238,505472,1051417
85,1496832221,UPDATE_NODE,22012,0,2033,1800058,2033,44480.677324151504,154,387,1907,20702,139384,245069,389276,885397
85,1496832221,DELETE_NODE,3024,0,285,1800058,285,42380.940350877194,153,341,2084,15875,140020,244944,374068,478898
74,1496832221,MULTIGET_LINK,1557,0,166,1800064,166,73504.921686747,243,1143,7367,93146,254111,369216,768376,797866
85,1496832221,GET_NODE,38890,0,3713,1800058,3713,42713.999730676005,90,315,1825,20485,142409,245915,380296,685368
74,1496832221,GET_LINKS_LIST,153088,0,14704,1800064,10000,58668.5393,199,1019,5320,93022,186722,271634,518153,1753083
74,1496832221,COUNT_LINK,14768,0,1447,1800064,1447,24553.903939184518,110,280,827,5659,120399,139313,273722,541449
74,1496832221,UPDATE_LINK,24245,0,2333,1800064,2333,98193.84526360908,1227,8246,18265,140186,285437,397220,635188,1040028
74,1496832221,ADD_LINK,27498,0,2690,1800064,2690,93189.1092936803,1232,7873,16464,135296,273399,402729,626258,1058085
74,1496832221,RANGE_SIZE,153088,0,14704,1800064,10000,37.7677,0,1,1,19,39,53,156,10000
74,1496832221,ADD_NODE,7752,0,743,1800064,743,84676.14535666218,831,4349,11676,133570,263110,373555,613195,785774
74,1496832221,UPDATE_NODE,22188,0,2149,1800064,2149,42479.509539320614,147,396,1602,13574,142485,250165,384910,874610
74,1496832221,DELETE_NODE,3113,0,303,1800064,303,38397.6303630363,149,328,1259,9616,137843,245087,373765,457688
74,1496832221,GET_NODE,39311,0,3651,1800064,3651,41507.6852917009,99,317,1643,14351,140485,247738,391725,944014
35,1496832221,MULTIGET_LINK,1560,0,174,1800054,174,88147.85632183908,217,1411,10000,130521,278336,382095,637676,644630
45,1496832221,MULTIGET_LINK,1510,0,132,1800064,132,71528.87121212122,252,1014,5188,49819,273265,409072,574258,669178
32,1496832221,MULTIGET_LINK,1573,0,121,1800057,121,68140.74380165289,237,981,10512,115765,236609,287767,432838,637452
45,1496832221,GET_LINKS_LIST,153236,0,14576,1800064,10000,59943.6999,0,999,5254,99618,196554,277426,511089,1519988
35,1496832221,GET_LINKS_LIST,152420,0,13901,1800054,10000,60080.2662,0,1006,5367,97463,202313,277003,513813,1535345
97,1496832221,MULTIGET_LINK,1587,0,143,1800058,143,92496.32167832168,206,1591,10311,124407,302536,414912,646831,840825
